sy_snum,sy_pnum,pl_orbper,pl_radj,pl_massj,pl_orbeccen,st_teff,st_rad,st_mass
1,1,19.57776570,,,0.000000,5839.00,1.17,0.89
1,1,19.57783279,,,0.000000,5620.00,0.88,0.97
1,1,19.57783470,,,,5590.44,0.95,0.99
1,1,19.57776570,,,0.000000,5839.00,1.17,0.89
1,1,59.36271990,,,0.000000,5897.00,4.01,1.68
1,1,59.36271990,,,0.000000,5897.00,4.01,1.68
1,1,59.36279460,,,,5686.60,2.04,1.01
1,1,59.36271990,,,0.000000,5897.00,4.01,1.68
1,1,59.36219524,,,,5686.60,2.04,1.01
1,1,59.36279460,,,0.000000,5786.00,1.47,1.01
1,1,59.36249924,0.274,,,5786.00,1.47,1.01
1,2,11.38839971,,,0.000000,6343.00,1.14,1.21
1,2,11.38841954,,,,6026.00,1.03,1.12
1,2,,0.193,,,5976.00,1.03,
1,2,11.38840217,,,,6026.00,1.03,1.12
1,2,11.38839971,,,0.000000,6343.00,1.14,1.21
1,2,11.38838111,,,,6026.00,1.03,1.12
1,2,11.38848000,0.213,,,6335.00,1.15,
1,2,11.38839971,,,0.000000,6343.00,1.14,1.21
1,2,11.38840217,,,0.000000,5876.00,1.46,1.09
1,2,11.38839971,0.235,,,6155.00,1.21,1.14
1,2,11.38857000,,,0.000000,6306.00,1.06,1.14
1,2,50.69844480,,,0.000000,6343.00,1.14,1.21
1,2,50.69818825,,,,6026.00,1.03,1.12
1,2,50.69844480,0.269,,,6155.00,1.21,1.14
1,2,50.69844480,,,0.000000,6343.00,1.14,1.21
1,2,,0.227,,,5976.00,1.03,
1,2,50.69854080,,,0.000000,5876.00,1.46,1.09
1,2,50.69749400,0.245,,,6335.00,1.15,
1,2,50.69854080,,,,6026.00,1.03,1.12
1,2,50.69852000,,,0.000000,6306.00,1.06,1.14
1,2,50.69803697,,,,6026.00,1.03,1.12
1,2,50.69844480,,,0.000000,6343.00,1.14,1.21
1,1,13.02680016,0.136,,,5083.00,0.84,0.84
1,1,13.02678441,,,0.000000,5083.00,0.84,0.84
1,1,13.02679640,,,,4957.62,0.76,0.82
1,1,13.02678441,,,0.000000,5083.00,0.84,0.84
1,1,13.02678441,,,0.000000,5083.00,0.84,0.84
1,1,13.02679640,,,0.000000,5083.00,0.84,0.84
1,1,38.57529650,,,0.000000,6478.00,1.40,1.12
1,1,38.57529650,,,0.000000,6478.00,1.40,1.12
1,1,38.57634830,,,0.000000,6167.00,1.22,1.17
1,1,38.57634830,,,,6205.12,1.49,1.19
1,1,38.57610826,,,,6205.12,1.49,1.19
1,1,38.57529650,,,0.000000,6478.00,1.40,1.12
1,1,38.57609940,0.237,,,6167.00,1.22,1.17
1,1,0.52417702,0.135,,,5278.00,0.81,0.91
1,1,0.52417580,,,,5120.00,0.85,0.86
1,1,0.52417609,,,0.000000,5396.00,0.93,0.98
1,1,0.52417609,,,0.000000,5396.00,0.93,0.98
1,1,0.52417609,,,0.000000,5396.00,0.93,0.98
1,1,0.52417580,,,0.000000,5278.00,0.81,0.91
1,1,4.94329023,0.105,,,5661.00,1.01,0.96
1,1,4.94328533,,,0.000000,5759.00,1.92,0.94
1,1,4.94330596,,,0.000000,5661.00,1.01,0.96
1,1,4.94328929,,,,5742.17,0.88,1.03
1,1,4.94330596,,,,5742.17,0.88,1.03
1,1,4.94328533,,,0.000000,5759.00,1.92,0.94
1,1,4.94328533,,,0.000000,5759.00,1.92,0.94
1,1,1.41975999,0.081,,,5925.00,1.03,0.97
1,1,1.41974915,,,0.000000,6187.00,1.05,1.06
1,1,1.41974915,,,0.000000,6187.00,1.05,1.06
1,1,1.41974915,,,0.000000,6187.00,1.05,1.06
1,1,1.41975831,,,0.000000,5925.00,1.03,0.97
1,1,1.41975831,,,,5859.78,1.10,1.06
1,1,3.95138314,,,0.000000,5570.00,0.90,0.84
1,1,3.95138220,,,0.000000,5570.00,0.90,0.84
1,1,3.95138314,,,,5598.00,1.28,0.99
1,1,3.95140004,0.223,,,5570.00,0.90,0.84
1,1,3.95138220,,,0.000000,5570.00,0.90,0.84
1,1,3.95138220,,,0.000000,5570.00,0.90,0.84
1,1,126.55752200,,,0.000000,6501.00,1.85,1.42
1,1,126.55615355,,,,6397.79,1.38,1.28
1,1,126.55699920,0.282,,,6501.00,1.85,1.42
1,1,126.55752200,,,0.000000,6501.00,1.85,1.42
1,1,126.55752200,,,0.000000,6501.00,1.85,1.42
1,1,126.55719000,,,,6397.79,1.38,1.28
1,1,126.55719000,,,0.000000,6501.00,1.85,1.42
1,1,9.68835304,,,,6169.00,1.11,1.18
1,1,9.68866460,,,0.000000,6450.00,1.22,1.18
1,1,9.68872160,,,,6169.00,1.11,1.18
1,1,9.68872160,,,0.000000,6457.00,1.20,1.19
1,1,9.68866460,,,0.000000,6450.00,1.22,1.18
1,1,9.68866460,,,0.000000,6450.00,1.22,1.18
1,1,9.68859959,0.270,,,6457.00,1.20,1.19
1,1,13.06243545,,,,4582.00,0.75,0.72
1,1,13.06243545,,,0.000000,4522.00,0.66,0.65
1,1,13.06242496,,,0.000000,4522.00,0.66,0.65
1,1,13.06240734,,,,4582.00,0.75,0.72
1,1,13.06242496,,,0.000000,4522.00,0.66,0.65
1,1,13.06260014,0.163,,,4522.00,0.66,0.65
1,1,13.06242496,,,0.000000,4522.00,0.66,0.65
1,1,2.79064934,,,0.000000,4358.00,0.62,0.64
1,1,2.79064934,,,0.000000,4358.00,0.62,0.64
1,1,2.79064934,,,0.000000,4358.00,0.62,0.64
1,1,2.79064348,,,,4525.59,0.64,0.71
1,1,2.79065990,0.104,,,4353.00,0.60,0.65
1,1,2.79064348,,,0.000000,4353.00,0.60,0.65
1,3,2.09228100,0.135,,,6089.00,1.02,
1,3,2.09226999,,,0.000000,6085.00,1.00,0.96
1,3,2.09228200,,,0.000000,6107.00,1.04,1.05
1,3,2.09226999,,,0.000000,6085.00,1.00,0.96
1,3,2.09227115,,,,5731.00,1.07,1.02
1,3,2.09229035,,,,5731.00,1.07,1.02
1,3,2.09226999,,,0.000000,6085.00,1.00,0.96
1,3,,0.129,,,5710.00,1.01,
1,3,2.09226999,0.142,,,5965.00,1.11,1.09
1,3,2.09227115,,,0.000000,5565.00,1.44,0.99
1,3,17.30797625,,,0.000000,6085.00,1.00,0.96
1,3,17.30797625,,,0.000000,6085.00,1.00,0.96
1,3,17.30801526,,,,5731.00,1.07,1.02
1,3,17.30693000,,,0.000000,6107.00,1.04,1.05
1,3,17.30795548,,,0.000000,5565.00,1.44,0.99
1,3,17.30797625,0.261,,,5965.00,1.11,1.09
1,3,17.30795548,,,,5731.00,1.07,1.02
1,3,17.30803200,0.231,,,6089.00,1.02,
1,3,17.30797625,,,0.000000,6085.00,1.00,0.96
1,3,17.30787786,,,,5731.00,1.07,1.02
1,3,,0.223,,,5710.00,1.01,
1,3,52.81480510,,,,5731.00,1.07,1.02
1,3,52.81472840,,,0.000000,6085.00,1.00,0.96
1,3,52.81478933,,,,5731.00,1.07,1.02
1,3,52.81472840,0.238,,,5965.00,1.11,1.09
1,3,52.81472840,,,0.000000,6085.00,1.00,0.96
1,3,52.81502997,,,,5731.00,1.07,1.02
1,3,52.81497300,0.214,,,6089.00,1.02,
1,3,52.81472840,,,0.000000,6085.00,1.00,0.96
1,3,,0.208,,,5710.00,1.01,
1,3,52.81476000,,,0.000000,6107.00,1.04,1.05
1,3,52.81480510,,,0.000000,5565.00,1.44,0.99
1,1,4.95060632,,,0.000000,5431.00,0.72,0.80
1,1,4.95062352,,,0.000000,5435.00,0.72,0.78
1,1,4.95061016,0.138,,,5431.00,0.72,0.80
1,1,4.95060632,,,,5264.00,0.78,0.90
1,1,4.95062352,,,0.000000,5435.00,0.72,0.78
1,1,4.95062352,,,0.000000,5435.00,0.72,0.78
1,1,31.33510940,,,,6283.00,1.39,1.23
1,1,31.33513970,,,0.000000,6418.00,1.17,1.24
1,1,31.33513970,,,0.000000,6418.00,1.17,1.24
1,1,31.33510017,0.236,,,6404.00,1.14,1.18
1,1,31.33452785,,,,6283.00,1.39,1.23
1,1,31.33510940,,,0.000000,6404.00,1.14,1.18
1,1,31.33513970,,,0.000000,6418.00,1.17,1.24
1,1,4.62602725,,,0.000000,5834.00,0.80,0.85
1,1,4.62602725,,,0.000000,5834.00,0.80,0.85
1,1,4.62602867,,,,5630.00,0.96,1.00
1,1,4.62602867,,,0.000000,5834.00,0.80,0.85
1,1,4.62604999,0.189,,,5834.00,0.80,0.85
1,1,4.62602725,,,0.000000,5834.00,0.80,0.85
1,1,4.85026423,,,0.000000,6032.00,0.97,1.05
1,1,4.85018974,,,,5732.29,1.69,1.02
1,1,4.85026423,,,0.000000,6032.00,0.97,1.05
1,1,4.85018974,,,0.000000,6032.00,0.97,1.05
1,1,4.85018015,0.138,,,6032.00,0.97,1.05
1,1,4.85026423,,,0.000000,6032.00,0.97,1.05
1,1,9.84261195,,,0.000000,5589.00,0.97,1.07
1,1,9.84261195,,,0.000000,5589.00,0.97,1.07
1,1,9.84262076,,,0.000000,5585.00,0.97,1.06
1,1,9.84261195,,,0.000000,5589.00,0.97,1.07
1,1,9.84262076,,,,5374.00,1.05,0.93
1,1,9.84257984,0.246,,,5585.00,0.97,1.06
1,1,6.08003714,,,0.000000,4991.00,0.80,0.77
1,1,6.08003998,0.115,,,4991.00,0.80,0.77
1,1,6.08004821,,,0.000000,4991.00,0.80,0.77
1,1,6.08004821,,,0.000000,4991.00,0.80,0.77
1,1,6.08003714,,,,,,
1,1,6.08004821,,,0.000000,4991.00,0.80,0.77
1,1,3.03520869,,,0.000000,5505.00,0.87,0.89
1,1,3.03520617,,,0.000000,5505.00,0.87,0.89
1,1,3.03520617,,,,5249.00,0.88,0.90
1,1,3.03519010,0.222,,,5505.00,0.87,0.89
1,1,3.03520869,,,0.000000,5505.00,0.87,0.89
1,1,3.03520869,,,0.000000,5505.00,0.87,0.89
1,1,6.96352699,,,,5992.88,1.05,1.10
1,1,6.96363020,0.090,,,6040.00,1.69,0.98
1,1,6.96355103,,,0.000000,6040.00,1.69,0.98
1,1,6.96355103,,,0.000000,6040.00,1.69,0.98
1,1,6.96355103,,,0.000000,6040.00,1.69,0.98
1,1,6.96352699,,,0.000000,6040.00,1.69,0.98
1,1,15.57141210,,,0.000000,3872.00,0.56,0.58
1,1,15.57131611,,,0.000000,3842.00,0.53,0.53
1,1,15.57141210,,,,3932.00,0.80,0.61
1,1,15.57131611,,,0.000000,3842.00,0.53,0.53
1,1,15.57131611,,,0.000000,3842.00,0.53,0.53
1,1,15.57129955,0.092,,,3872.00,0.56,0.58
1,1,2.20829637,,,,5930.28,2.15,1.08
1,1,2.20829412,,,0.000000,6131.00,0.99,1.01
1,1,2.20829412,,,0.000000,6131.00,0.99,1.01
1,1,2.20828009,0.198,,,6028.00,1.45,1.19
1,1,2.20829412,,,0.000000,6131.00,0.99,1.01
1,1,2.20829637,,,0.000000,6028.00,1.45,1.19
1,2,8.30784498,,,0.000000,5324.00,0.79,0.88
1,2,8.30787200,0.181,,,5329.00,0.78,
1,2,8.30784498,,,0.000000,5324.00,0.79,0.88
1,2,8.30783912,,,,5228.00,0.80,0.89
1,2,8.30783912,,,0.000000,5320.00,0.79,0.88
1,2,8.30783995,,,,5228.00,0.80,0.89
1,2,8.30783200,,,0.000000,5296.00,0.74,0.84
1,2,8.30784498,,,0.000000,5324.00,0.79,0.88
1,2,,0.196,,,5232.00,0.81,
1,2,8.30784498,0.201,,,5234.00,0.79,0.83
1,2,34.09638000,,,0.000000,5296.00,0.74,0.84
1,2,34.09634410,,,,5228.00,0.80,0.89
1,2,34.09634410,,,0.000000,5320.00,0.79,0.88
1,2,34.09656856,,,,5228.00,0.80,0.89
1,2,,0.156,,,5232.00,0.81,
1,2,34.09622950,,,0.000000,5324.00,0.79,0.88
1,2,34.09686300,0.138,,,5329.00,0.78,
1,2,34.09622950,,,0.000000,5324.00,0.79,0.88
1,2,34.09696515,,,,5228.00,0.80,0.89
1,2,34.09622950,,,0.000000,5324.00,0.79,0.88
1,2,34.09622950,0.153,,,5234.00,0.79,0.83
1,1,10.77704620,,,0.000000,5455.00,0.85,0.76
1,1,10.77690029,0.136,,,5455.00,0.85,0.76
1,1,10.77704620,,,0.000000,5455.00,0.85,0.76
1,1,10.77704620,,,0.000000,5455.00,0.85,0.76
1,1,10.77699440,,,0.000000,5455.00,0.85,0.76
1,1,10.77699440,,,,5526.06,0.84,0.97
1,1,20.65776020,,,0.000000,5497.00,0.90,0.78
1,1,20.65780067,0.207,,,5468.00,1.31,0.92
1,1,20.65794430,,,0.000000,5468.00,1.31,0.92
1,1,20.65776020,,,0.000000,5497.00,0.90,0.78
1,1,20.65794430,,,,5391.00,2.04,0.94
1,1,20.65776020,,,0.000000,5497.00,0.90,0.78
1,1,27.21068070,,,,5908.74,,
1,1,27.21068070,,,0.000000,5973.00,1.30,0.92
1,1,27.21113850,,,0.000000,5973.00,1.30,0.92
1,1,27.21113850,,,0.000000,5973.00,1.30,0.92
1,1,27.21080017,0.111,,,5973.00,1.30,0.92
1,1,27.21113850,,,0.000000,5973.00,1.30,0.92
1,1,27.21038339,,,,5908.74,,
1,1,6.24564633,,,0.000000,4858.00,0.71,0.79
1,1,6.24563503,,,0.000000,4859.00,0.72,0.76
1,1,6.24563503,,,0.000000,4859.00,0.72,0.76
1,1,6.24564633,,,,4621.00,0.76,0.73
1,1,6.24565983,0.115,,,4858.00,0.71,0.79
1,1,6.24563503,,,0.000000,4859.00,0.72,0.76
1,1,5.88350251,,,0.000000,5840.00,0.85,0.94
1,1,5.88350251,,,,5891.00,1.01,1.07
1,1,5.88346916,,,0.000000,5835.00,0.85,0.94
1,1,5.88346916,,,0.000000,5835.00,0.85,0.94
1,1,5.88346916,,,0.000000,5835.00,0.85,0.94
1,1,5.88343000,0.161,,,5840.00,0.85,0.94
1,1,14.26515450,,,,5825.26,1.28,1.05
1,1,14.26525580,,,0.000000,5826.00,1.24,1.07
1,1,14.26519966,0.104,,,5825.00,1.29,1.05
1,1,14.26525580,,,0.000000,5826.00,1.24,1.07
1,1,14.26525580,,,0.000000,5826.00,1.24,1.07
1,1,14.26515450,,,0.000000,5825.00,1.29,1.05
1,1,5.94375659,,,0.000000,4391.00,0.68,0.67
1,1,5.94373492,,,0.000000,4391.00,0.68,0.67
1,1,5.94375659,,,0.000000,4391.00,0.68,0.67
1,1,5.94371986,0.097,,,4391.00,0.68,0.67
1,1,5.94373492,,,,4191.00,0.57,0.66
1,1,5.94375659,,,0.000000,4391.00,0.68,0.67
1,1,2.18659922,,,0.000000,4904.00,0.77,0.74
1,1,2.18659922,,,0.000000,4904.00,0.77,0.74
1,1,2.18662000,0.084,,,4904.00,0.77,0.74
1,1,2.18660188,,,,4709.51,0.75,0.75
1,1,2.18660188,,,0.000000,4904.00,0.77,0.74
1,1,2.18659922,,,0.000000,4904.00,0.77,0.74
1,1,9.32867332,,,0.000000,5733.00,0.85,0.95
1,1,9.32867952,,,,5474.00,1.11,0.96
1,1,9.32861996,0.183,,,5749.00,0.86,0.96
1,1,9.32867332,,,0.000000,5733.00,0.85,0.95
1,1,9.32867952,,,0.000000,5749.00,0.86,0.96
1,1,9.32867332,,,0.000000,5733.00,0.85,0.95
1,1,6.38672890,,,0.000000,5071.00,0.81,0.77
1,1,6.38672890,,,0.000000,5071.00,0.81,0.77
1,1,6.38671206,,,,4989.00,0.78,0.83
1,1,6.38672890,,,0.000000,5071.00,0.81,0.77
1,1,6.38671206,,,0.000000,5071.00,0.81,0.77
1,1,6.38669014,0.102,,,5071.00,0.81,0.77
1,3,20.73989166,,,,5168.00,0.79,0.87
1,3,20.73991798,,,0.000000,5313.00,1.50,0.93
1,3,20.73989406,,,0.000000,5132.00,0.77,0.81
1,3,,0.193,,,5146.00,0.79,
1,3,20.73989406,,,,5168.00,0.79,0.87
1,3,20.73991798,,,0.000000,5313.00,1.50,0.93
1,3,20.73988438,,,,5168.00,0.79,0.87
1,3,20.74011000,,,0.000000,5231.00,0.83,0.78
1,3,20.73991798,,,0.000000,5313.00,1.50,0.93
1,3,20.73988600,0.170,,,5128.00,0.78,
1,3,20.73991798,0.169,,,5163.00,0.79,0.85
1,3,47.42693000,,,0.000000,5231.00,0.83,0.78
1,3,47.42766000,,,0.000000,5313.00,1.50,0.93
1,3,47.42766000,0.200,,,5163.00,0.79,0.85
1,3,47.42771160,,,0.000000,5132.00,0.77,0.81
1,3,47.42766000,,,0.000000,5313.00,1.50,0.93
1,3,47.42783322,,,,5168.00,0.79,0.87
1,3,47.42773700,0.200,,,5128.00,0.78,
1,3,47.42771160,,,,5168.00,0.79,0.87
1,3,47.42769396,,,,5168.00,0.79,0.87
1,3,,0.213,,,5146.00,0.79,
1,3,47.42766000,,,0.000000,5313.00,1.50,0.93
1,3,122.08042332,,,,5168.00,0.79,0.87
1,3,122.07992210,,,0.000000,5313.00,1.50,0.93
1,3,122.08000180,0.237,,,5132.00,0.77,0.81
1,3,122.08049530,,,0.000000,5132.00,0.77,0.81
1,3,122.08049530,,,,5168.00,0.79,0.87
1,3,122.07992210,,,0.000000,5313.00,1.50,0.93
1,3,122.07992210,,,0.000000,5313.00,1.50,0.93
1,1,2.29792825,,,0.000000,6363.00,1.03,1.08
1,1,2.29792825,,,0.000000,6363.00,1.03,1.08
1,1,2.29794819,,,0.000000,6371.00,1.07,1.12
1,1,2.29794819,,,,5938.54,1.29,1.08
1,1,2.29794002,0.117,,,6371.00,1.07,1.12
1,1,2.29792825,,,0.000000,6363.00,1.03,1.08
1,1,5.60473269,,,0.000000,5396.00,0.77,0.86
1,1,5.60473115,,,0.000000,5401.00,0.78,0.87
1,1,5.60473269,,,0.000000,5396.00,0.77,0.86
1,1,5.60471010,0.144,,,5401.00,0.78,0.87
1,1,5.60473115,,,,5171.00,0.91,0.88
1,1,5.60473269,,,0.000000,5396.00,0.77,0.86
1,1,7.99144696,,,0.000000,5700.00,1.01,1.00
1,1,7.99147383,,,0.000000,5931.00,0.93,0.93
1,1,7.99144696,,,,5766.00,0.87,1.03
1,1,7.99147383,,,0.000000,5931.00,0.93,0.93
1,1,7.99145985,0.108,,,5700.00,1.01,1.00
1,1,7.99147383,,,0.000000,5931.00,0.93,0.93
1,1,1.96227924,,,0.000000,5726.00,0.98,0.92
1,1,1.96227924,,,0.000000,5726.00,0.98,0.92
1,1,1.96228263,,,,5470.00,0.83,0.96
1,1,1.96227924,,,0.000000,5726.00,0.98,0.92
1,1,1.96226001,0.066,,,5726.00,0.98,0.92
1,1,1.96228263,,,0.000000,5726.00,0.98,0.92
1,1,2.44083640,,,0.000000,4798.00,0.71,0.73
1,1,2.44083944,,,,,,
1,1,2.44083944,,,0.000000,4803.00,0.70,0.75
1,1,2.44082999,0.159,,,4803.00,0.70,0.75
1,1,2.44083640,,,0.000000,4798.00,0.71,0.73
1,1,2.44083640,,,0.000000,4798.00,0.71,0.73
1,1,41.86563300,,,,5542.49,0.99,0.98
1,1,41.86736720,,,0.000000,5864.00,0.84,0.93
1,1,41.86819960,,,,5542.49,0.99,0.98
1,1,41.86869812,0.121,,,5852.00,0.84,0.93
1,1,41.86736720,,,0.000000,5864.00,0.84,0.93
1,1,41.86736720,,,0.000000,5864.00,0.84,0.93
1,1,41.86819960,,,0.000000,5852.00,0.84,0.93
1,1,8.61735417,,,0.000000,5013.00,0.66,0.67
1,1,8.61742738,,,,4764.58,0.76,0.77
1,1,8.61742973,0.099,,,5009.00,0.84,0.80
1,1,8.61735417,,,0.000000,5013.00,0.66,0.67
1,1,8.61735417,,,0.000000,5013.00,0.66,0.67
1,1,8.61742738,,,0.000000,5009.00,0.84,0.80
1,1,7.28170196,,,0.000000,4970.00,1.81,1.00
1,1,7.28170196,,,0.000000,4970.00,1.81,1.00
1,1,7.28170196,,,0.000000,4970.00,1.81,1.00
1,1,7.28171395,,,0.000000,4970.00,1.81,1.00
1,1,7.28171395,,,,4813.00,0.75,0.78
1,1,7.28169012,0.065,,,4970.00,1.81,1.00
1,1,7.28116667,,,0.000000,5008.00,0.79,0.84
1,1,7.28122373,,,0.000000,5009.00,0.79,0.84
1,1,7.28109980,0.134,,,5008.00,0.79,0.84
1,1,7.28116667,,,,4748.00,0.70,0.76
1,1,7.28122373,,,0.000000,5009.00,0.79,0.84
1,1,7.28122373,,,0.000000,5009.00,0.79,0.84
1,1,6.64752101,,,0.000000,6046.00,1.01,1.11
1,1,6.64754478,,,0.000000,6046.00,1.01,1.11
1,1,6.64752007,0.150,,,6046.00,1.01,1.11
1,1,6.64754478,,,,5591.00,0.87,0.99
1,1,6.64752101,,,0.000000,6046.00,1.01,1.11
1,1,6.64752101,,,0.000000,6046.00,1.01,1.11
2,4,5.59931973,,,0.000000,6004.00,1.12,0.92
2,4,5.59931543,,,0.000000,6003.00,1.11,0.90
2,4,5.59930800,0.091,,,6004.00,1.12,
2,4,,0.115,,,5945.00,1.17,
2,4,5.59934848,,,,5963.52,1.21,1.09
2,4,5.59931973,0.099,,0.000000,,,0.86
2,4,5.59931543,,,,5963.52,1.21,1.09
2,4,5.59931973,0.103,,,6180.00,1.17,1.01
2,4,5.59929300,0.095,,0.020000,5963.52,1.21,1.09
2,4,5.59931973,,,0.000000,6004.00,1.12,0.92
2,4,5.59931973,,,0.000000,6004.00,1.12,0.92
2,4,5.59935000,,,0.000000,5877.00,1.18,0.86
2,4,10.34976692,,,,5963.52,1.21,1.09
2,4,10.35000000,0.110,0.01700,,,1.12,0.92
2,4,10.34971385,,,0.000000,6004.00,1.12,0.92
2,4,10.34973276,,,0.000000,6003.00,1.11,0.90
2,4,,0.135,,,5945.00,1.17,
2,4,10.34971385,0.114,,,6180.00,1.17,1.01
2,4,10.34967800,,,0.000000,5877.00,1.18,0.86
2,4,10.34971100,0.108,,0.080000,5963.52,1.21,1.09
2,4,10.34969500,0.110,,,6004.00,1.12,
2,4,10.34971385,0.117,,0.000000,,,0.86
2,4,10.34973276,,,,5963.52,1.21,1.09
2,4,10.34971385,,,0.000000,6004.00,1.12,0.92
2,4,10.34974585,,,,5963.52,1.21,1.09
2,4,10.34971385,,,0.000000,6004.00,1.12,0.92
2,4,15.67756112,,,0.000000,6004.00,1.12,0.92
2,4,15.67750191,,,0.000000,6003.00,1.11,0.90
2,4,15.67700000,,,,,1.12,0.92
2,4,15.67770919,,,,5963.52,1.21,1.09
2,4,15.67756112,0.106,,0.000000,,,0.86
2,4,15.67757000,,,0.000000,5877.00,1.18,0.86
2,4,15.67756112,,,0.000000,6004.00,1.12,0.92
2,4,15.67756112,0.103,,,6180.00,1.17,1.01
2,4,15.67756300,0.109,,,6004.00,1.12,
2,4,,0.134,,,5945.00,1.17,
2,4,15.67750191,,,,5963.52,1.21,1.09
2,4,15.67787000,0.111,,0.030000,5963.52,1.21,1.09
2,4,15.67754660,,,,5963.52,1.21,1.09
2,4,15.67756112,,,0.000000,6004.00,1.12,0.92
2,4,25.20998450,,,0.000000,6004.00,1.12,0.92
2,4,25.21086086,,,,5963.52,1.21,1.09
2,4,25.20970000,0.088,,0.380000,5963.52,1.21,1.09
2,4,25.20971500,0.081,,,6004.00,1.12,
2,4,25.20971000,,,0.000000,5877.00,1.18,0.86
2,4,25.20998450,,,0.000000,6004.00,1.12,0.92
2,4,25.20998450,0.080,,,6180.00,1.17,1.01
2,4,25.20998450,0.083,,0.000000,,,0.86
2,4,,0.090,,,5945.00,1.17,
2,4,25.21001460,,,0.000000,6003.00,1.11,0.90
2,4,25.20998450,,,0.000000,6004.00,1.12,0.92
2,4,25.21001460,,,,5963.52,1.21,1.09
2,4,25.21031419,,,,5963.52,1.21,1.09
1,2,7.54591190,,,0.000000,6003.00,2.19,1.17
1,2,7.54591190,,,0.000000,6003.00,2.19,1.17
1,2,7.54592204,,,0.000000,5788.00,1.38,1.04
1,2,7.54592204,,,,5916.00,1.46,1.08
1,2,7.54425000,0.072,0.00636,0.067000,5818.00,1.38,1.12
1,2,7.54591190,,,0.000000,6003.00,2.19,1.17
1,2,11.32201040,,,0.000000,6003.00,2.19,1.17
1,2,11.32950000,0.077,0.00664,0.043000,5818.00,1.38,1.12
1,2,11.32201040,,,,5916.00,1.46,1.08
1,2,11.32201040,,,0.000000,6003.00,2.19,1.17
1,1,4.95931950,,,,5734.00,1.06,1.02
1,1,4.95933470,,,0.000000,6095.00,0.96,1.06
1,1,4.95931945,,,0.000000,6117.00,1.02,1.10
1,1,4.96000000,1.043,,,,,
1,1,4.95931945,,,0.000000,6117.00,1.02,1.10
1,1,4.95931924,,,0.000000,5712.00,1.08,0.98
1,1,4.95931924,,,,5734.00,1.06,1.02
1,1,4.95931945,,,0.000000,6117.00,1.02,1.10
1,1,4.53700111,,,0.000000,4812.00,0.71,0.75
1,1,4.53700111,,,0.000000,4812.00,0.71,0.75
1,1,4.53702121,,,,4606.75,0.71,0.73
1,1,4.53699300,,,0.000000,4771.00,0.63,0.72
1,1,4.53702121,,,0.000000,4805.00,0.69,0.77
1,1,4.53700111,,,0.000000,4812.00,0.71,0.75
1,1,4.53700018,0.163,,,4805.00,0.69,0.77
1,1,10.84969997,0.268,,,5251.00,0.78,0.87
1,1,10.84965239,,,0.000000,5252.00,0.78,0.88
1,1,10.84965239,,,0.000000,5252.00,0.78,0.88
1,1,10.84981300,,,0.000000,5214.00,0.72,0.82
1,1,10.84962391,,,,5155.00,0.89,0.87
1,1,10.84969477,,,0.000000,5251.00,0.78,0.87
1,1,10.84965239,,,0.000000,5252.00,0.78,0.88
1,1,10.84969477,,,,5155.00,0.89,0.87
1,1,18.50844050,,,0.000000,5942.00,0.94,1.03
1,1,18.50844050,,,0.000000,5942.00,0.94,1.03
1,1,18.50845260,,,,5690.05,0.92,1.01
1,1,18.50687000,,,0.000000,5919.00,0.91,1.01
1,1,18.50864331,,,,5690.05,0.92,1.01
1,1,18.50845260,,,0.000000,5942.00,0.94,1.03
1,1,18.50844050,,,0.000000,5942.00,0.94,1.03
1,1,18.50849915,0.386,,,5942.00,0.94,1.03
1,3,17.79003700,0.252,,,5574.00,0.94,
1,3,17.78974200,,,0.000000,5725.00,0.85,0.96
1,3,17.79001678,,,,5569.29,0.95,0.98
1,3,17.79002419,,,0.000000,5733.00,0.85,0.95
1,3,17.78999569,,,,5569.29,0.95,0.98
1,3,,0.234,,,5681.00,0.90,
1,3,17.79002419,,,0.000000,5733.00,0.85,0.95
1,3,17.79001678,,,0.000000,5569.00,0.93,0.94
1,3,17.79001285,,,,5569.29,0.95,0.98
1,3,17.79002419,,,0.000000,5733.00,0.85,0.95
1,3,17.79002419,0.254,,,5636.00,0.93,0.97
1,3,49.56741600,0.220,,,5574.00,0.94,
1,3,49.56786126,,,,5569.29,0.95,0.98
1,3,,0.252,,,5681.00,0.90,
1,3,49.56753590,,,0.000000,5733.00,0.85,0.95
1,3,49.56740850,,,0.000000,5569.00,0.93,0.94
1,3,49.56753590,0.236,,,5636.00,0.93,0.97
1,3,49.56740850,,,,5569.29,0.95,0.98
1,3,49.56753590,,,0.000000,5733.00,0.85,0.95
1,3,49.56681000,,,0.000000,5725.00,0.85,0.96
1,3,49.56752919,,,,5569.29,0.95,0.98
1,3,49.56753590,,,0.000000,5733.00,0.85,0.95
1,3,1.31184443,,,0.000000,5733.00,0.85,0.95
1,3,,0.124,,,5681.00,0.90,
1,3,1.31184443,,,0.000000,5733.00,0.85,0.95
1,3,1.31184443,,,0.000000,5733.00,0.85,0.95
1,3,1.31184510,,,0.000000,5725.00,0.85,0.96
1,3,1.31184297,,,,5569.29,0.95,0.98
1,3,1.31184443,0.136,,,5636.00,0.93,0.97
1,3,1.31184297,,,0.000000,5569.00,0.93,0.94
1,3,1.31184609,,,,5569.29,0.95,0.98
1,3,1.31184954,,,,5569.29,0.95,0.98
